protein1 protein2 experimental database textmining combined_score
224308.BSU40090 224308.BSU33940 49 0 164 170
224308.BSU40090 224308.BSU19400 50 0 200 207
224308.BSU40090 224308.BSU29180 182 0 0 181
224308.BSU40090 224308.BSU14230 467 0 124 513
224308.BSU40090 224308.BSU29120 61 0 143 160
224308.BSU40090 224308.BSU06030 162 0 0 161
224308.BSU40090 224308.BSU37110 114 0 196 257
224308.BSU40090 224308.BSU34790 308 0 0 307
224308.BSU40090 224308.BSU39820 0 0 200 200
224308.BSU40090 224308.BSU14620 467 0 124 513
224308.BSU40090 224308.BSU07850 210 0 76 238
224308.BSU40090 224308.BSU33900 0 0 198 198
224308.BSU40090 224308.BSU22950 308 0 0 307
224308.BSU40090 224308.BSU03050 61 0 143 160
224308.BSU40100 224308.BSU24060 0 0 166 165
224308.BSU40100 224308.BSU08090 0 0 166 165
224308.BSU40100 224308.BSU14610 0 0 166 165
224308.BSU40100 224308.BSU14220 0 0 199 199
224308.BSU40100 224308.BSU29740 526 0 0 526
224308.BSU40100 224308.BSU40090 0 900 440 941
224308.BSU40110 224308.BSU20450 231 0 0 230
224308.BSU40110 224308.BSU21380 231 0 0 230
224308.BSU40110 224308.BSU03680 231 0 0 230
224308.BSU40110 224308.BSU19030 231 0 0 230
224308.BSU40110 224308.BSU26170 265 0 0 265
224308.BSU40110 224308.BSU35770 265 0 0 265
224308.BSU40120 224308.BSU13900 243 0 105 293
224308.BSU40120 224308.BSU32550 239 0 0 238
224308.BSU40120 224308.BSU34150 227 0 0 226
224308.BSU40120 224308.BSU02350 536 0 166 596
224308.BSU40120 224308.BSU07700 536 0 166 596
224308.BSU40120 224308.BSU24850 0 900 0 900
224308.BSU40120 224308.BSU30280 227 0 0 226
224308.BSU40120 224308.BSU09290 483 0 0 483
224308.BSU40120 224308.BSU13910 254 0 198 376
224308.BSU40120 224308.BSU32590 227 0 0 226
224308.BSU40120 224308.BSU22230 0 900 0 900
224308.BSU40120 224308.BSU38600 51 0 197 205
224308.BSU40120 224308.BSU38410 536 0 166 596
224308.BSU40120 224308.BSU06980 227 0 0 226
224308.BSU40120 224308.BSU14400 0 0 305 305
224308.BSU40120 224308.BSU34590 226 0 0 225
224308.BSU40120 224308.BSU12000 51 0 197 205
224308.BSU40120 224308.BSU07800 536 900 166 957
224308.BSU40120 224308.BSU38050 536 0 166 596
224308.BSU40120 224308.BSU01680 536 0 166 596
224308.BSU40120 224308.BSU08200 536 900 166 957
224308.BSU40120 224308.BSU39270 536 0 166 596
224308.BSU40120 224308.BSU28740 227 0 0 226
224308.BSU40120 224308.BSU13890 536 900 166 957
224308.BSU40120 224308.BSU34740 243 0 105 293
224308.BSU40120 224308.BSU34600 227 0 0 226
224308.BSU40120 224308.BSU06130 261 0 0 261
224308.BSU40120 224308.BSU12010 0 0 305 305
224308.BSU40120 224308.BSU38810 239 0 0 238
224308.BSU40120 224308.BSU32230 261 0 0 261
224308.BSU40120 224308.BSU34140 226 0 0 225
224308.BSU40120 224308.BSU30580 261 0 0 261
224308.BSU40140 224308.BSU40150 0 900 0 900
224308.BSU40150 224308.BSU34600 0 540 0 540
224308.BSU40150 224308.BSU03000 0 360 0 360
224308.BSU40150 224308.BSU01460 0 540 0 540
224308.BSU40150 224308.BSU02860 0 540 0 540
224308.BSU40150 224308.BSU11430 0 360 0 360
224308.BSU40150 224308.BSU34080 0 360 0 360
224308.BSU40150 224308.BSU38810 0 540 0 540
224308.BSU40150 224308.BSU34160 0 540 0 540
224308.BSU40150 224308.BSU33710 0 360 0 360
224308.BSU40150 224308.BSU29360 0 360 0 360
224308.BSU40150 224308.BSU15340 0 540 0 540
224308.BSU40150 224308.BSU23970 0 360 0 360
224308.BSU40150 224308.BSU34610 0 540 0 540
224308.BSU40150 224308.BSU12960 0 360 0 360
224308.BSU40150 224308.BSU29350 0 360 0 360
224308.BSU40150 224308.BSU30750 0 360 0 360
224308.BSU40150 224308.BSU03600 0 360 0 360
224308.BSU40150 224308.BSU35710 0 360 0 360
224308.BSU40150 224308.BSU13220 0 540 0 540
224308.BSU40150 224308.BSU27460 0 360 0 360
224308.BSU40150 224308.BSU02870 0 360 0 360
224308.BSU40150 224308.BSU34150 0 540 0 540
224308.BSU40150 224308.BSU08320 0 360 0 360
224308.BSU40150 224308.BSU27450 0 360 0 360
224308.BSU40150 224308.BSU32550 0 540 0 540
224308.BSU40150 224308.BSU02990 0 540 0 540
224308.BSU40150 224308.BSU03370 0 360 0 360
224308.BSU40150 224308.BSU08330 0 360 0 360
224308.BSU40150 224308.BSU30740 0 360 0 360
224308.BSU40150 224308.BSU33810 0 360 0 360
224308.BSU40150 224308.BSU39490 0 360 0 360
224308.BSU40150 224308.BSU30760 0 540 0 540
224308.BSU40150 224308.BSU40140 0 900 0 900
224308.BSU40150 224308.BSU01450 0 540 0 540
224308.BSU40170 224308.BSU03280 0 0 207 207
224308.BSU40170 224308.BSU32680 0 0 164 163
224308.BSU40190 224308.BSU33950 0 0 252 252
224308.BSU40190 224308.BSU35000 0 0 249 248
224308.BSU40190 224308.BSU29190 0 900 0 900
224308.BSU40190 224308.BSU37090 0 900 0 900
224308.BSU40220 224308.BSU19010 326 0 0 325
224308.BSU40220 224308.BSU17500 326 0 0 325
224308.BSU40220 224308.BSU21590 326 0 0 325
224308.BSU40250 224308.BSU26970 0 900 0 900
224308.BSU40290 224308.BSU14010 152 0 0 151
224308.BSU40300 224308.BSU36280 140 111 0 202
224308.BSU40300 224308.BSU13799 264 0 61 279
224308.BSU40300 224308.BSU21590 256 115 56 324
224308.BSU40300 224308.BSU27410 334 290 71 522
224308.BSU40300 224308.BSU04780 268 70 60 304
224308.BSU40300 224308.BSU00680 236 0 0 236
224308.BSU40300 224308.BSU17420 152 84 0 190
224308.BSU40300 224308.BSU21350 0 0 169 169
224308.BSU40300 224308.BSU37290 270 0 67 289
224308.BSU40300 224308.BSU22050 48 201 0 206
224308.BSU40300 224308.BSU02530 228 0 65 247
224308.BSU40300 224308.BSU37010 206 0 0 206
224308.BSU40300 224308.BSU15690 267 119 0 326
224308.BSU40300 224308.BSU01430 289 126 67 369
224308.BSU40300 224308.BSU19010 256 115 56 324
224308.BSU40300 224308.BSU17500 256 115 56 324
224308.BSU40300 224308.BSU24580 140 111 0 202
224308.BSU40300 224308.BSU37310 270 0 67 289
224308.BSU40300 224308.BSU36520 488 0 0 487
224308.BSU40300 224308.BSU35440 351 248 86 514
224308.BSU40300 224308.BSU25460 228 0 65 247
224308.BSU40300 224308.BSU01070 264 119 0 323
224308.BSU40300 224308.BSU25470 363 132 88 451
224308.BSU40300 224308.BSU13790 264 0 61 279
224308.BSU40300 224308.BSU04300 264 0 61 279
224308.BSU40300 224308.BSU39820 474 137 88 549
224308.BSU40320 224308.BSU14180 220 0 0 220
224308.BSU40320 224308.BSU30320 252 0 0 252
224308.BSU40340 224308.BSU28630 0 0 209 209
224308.BSU40340 224308.BSU25640 179 0 0 179
224308.BSU40340 224308.BSU00380 0 0 197 197
224308.BSU40350 224308.BSU10120 0 0 170 169
224308.BSU40360 224308.BSU15990 208 0 0 208
224308.BSU40360 224308.BSU26150 176 0 0 175
224308.BSU40360 224308.BSU18220 152 0 0 151
224308.BSU40360 224308.BSU34770 176 0 0 175
224308.BSU40360 224308.BSU12400 211 0 0 211
224308.BSU40360 224308.BSU31860 176 0 0 175
224308.BSU40360 224308.BSU16040 203 0 0 203
224308.BSU40360 224308.BSU12790 176 0 0 175
224308.BSU40360 224308.BSU10160 176 0 0 175
224308.BSU40360 224308.BSU32840 152 0 0 151
224308.BSU40360 224308.BSU25470 95 0 167 213
224308.BSU40360 224308.BSU01300 212 0 0 212
224308.BSU40360 224308.BSU01210 197 0 0 197
224308.BSU40360 224308.BSU01500 233 0 0 232
224308.BSU40360 224308.BSU01020 254 0 0 254
224308.BSU40360 224308.BSU33900 159 0 0 158
224308.BSU40360 224308.BSU40910 245 0 0 244
224308.BSU40360 224308.BSU16490 206 0 0 206
224308.BSU40360 224308.BSU09880 152 0 0 151
224308.BSU40360 224308.BSU01170 214 0 0 214
224308.BSU40360 224308.BSU05650 176 0 0 175
224308.BSU40360 224308.BSU24900 208 0 0 208
224308.BSU40360 224308.BSU05690 211 0 0 211
224308.BSU40360 224308.BSU01040 195 0 0 195
224308.BSU40360 224308.BSU26030 176 0 0 175
224308.BSU40360 224308.BSU01190 195 0 0 195
224308.BSU40360 224308.BSU16680 199 0 0 199
224308.BSU40360 224308.BSU14400 176 0 0 175
224308.BSU40360 224308.BSU01350 197 0 0 197
224308.BSU40360 224308.BSU40500 233 0 0 232
224308.BSU40360 224308.BSU03740 176 0 0 175
224308.BSU40360 224308.BSU01160 199 0 0 199
224308.BSU40360 224308.BSU01100 199 0 0 199
224308.BSU40360 224308.BSU01310 199 0 0 199
224308.BSU40360 224308.BSU27960 208 0 0 208
224308.BSU40360 224308.BSU01490 195 0 0 195
224308.BSU40360 224308.BSU17160 152 0 0 151
224308.BSU40360 224308.BSU01260 222 0 0 222
224308.BSU40360 224308.BSU29280 211 0 0 211
224308.BSU40360 224308.BSU01290 195 0 0 195
224308.BSU40360 224308.BSU12890 176 0 0 175
224308.BSU40360 224308.BSU09290 258 318 132 522
224308.BSU40360 224308.BSU26490 211 0 0 211
224308.BSU40360 224308.BSU28220 0 0 168 167
224308.BSU40360 224308.BSU32380 211 0 0 211
224308.BSU40360 224308.BSU01230 189 0 0 189
224308.BSU40360 224308.BSU17170 152 0 0 151
224308.BSU40360 224308.BSU09900 176 0 0 175
224308.BSU40360 224308.BSU06710 176 0 0 175
224308.BSU40360 224308.BSU28540 152 0 0 151
224308.BSU40360 224308.BSU01110 219 0 0 219
224308.BSU40360 224308.BSU13390 176 0 0 175
224308.BSU40360 224308.BSU01250 216 0 0 216
224308.BSU40360 224308.BSU28850 222 0 0 222
224308.BSU40360 224308.BSU08880 195 0 0 195
224308.BSU40360 224308.BSU01440 203 0 0 203
224308.BSU40360 224308.BSU34840 176 0 0 175
224308.BSU40360 224308.BSU01410 227 0 0 226
224308.BSU40360 224308.BSU25330 176 0 0 175
224308.BSU40360 224308.BSU00990 208 0 0 208
224308.BSU40360 224308.BSU01400 222 0 0 222
224308.BSU40360 224308.BSU00520 222 0 0 222
224308.BSU40360 224308.BSU19510 176 0 0 175
224308.BSU40360 224308.BSU36190 176 0 0 175
224308.BSU40360 224308.BSU01330 211 0 0 211
224308.BSU40360 224308.BSU37030 176 0 0 175
224308.BSU40370 224308.BSU33030 176 0 0 175
224308.BSU40380 224308.BSU40400 0 0 335 335
224308.BSU40390 224308.BSU40400 0 0 306 306
224308.BSU40400 224308.BSU15240 0 0 359 358
224308.BSU40400 224308.BSU23120 165 0 61 182
224308.BSU40400 224308.BSU40390 0 0 306 306
224308.BSU40400 224308.BSU15150 0 0 387 386
224308.BSU40400 224308.BSU06380 176 0 0 175
224308.BSU40400 224308.BSU14010 262 0 0 262
224308.BSU40400 224308.BSU26430 165 0 103 218
224308.BSU40400 224308.BSU40380 0 0 335 335
224308.BSU40400 224308.BSU29110 165 0 61 182
224308.BSU40400 224308.BSU34720 165 0 61 182
224308.BSU40400 224308.BSU13250 165 0 61 182
224308.BSU40400 224308.BSU15770 0 0 213 213
224308.BSU40400 224308.BSU13910 176 0 0 175
224308.BSU40400 224308.BSU02550 165 0 103 218
224308.BSU40400 224308.BSU30400 165 0 61 182
224308.BSU40400 224308.BSU15290 0 0 346 346
224308.BSU40400 224308.BSU39660 165 0 61 182
224308.BSU40400 224308.BSU15160 0 0 385 384
224308.BSU40400 224308.BSU16330 0 0 172 171
224308.BSU40400 224308.BSU40410 165 0 473 541
224308.BSU40400 224308.BSU03750 165 0 61 182
224308.BSU40400 224308.BSU33010 165 0 103 218
224308.BSU40400 224308.BSU02000 165 0 61 182
224308.BSU40400 224308.BSU33221 165 0 103 218
224308.BSU40410 224308.BSU29100 165 0 76 195
224308.BSU40410 224308.BSU34710 228 0 0 227
224308.BSU40410 224308.BSU23110 165 0 76 195
224308.BSU40410 224308.BSU01830 220 0 0 220
224308.BSU40410 224308.BSU30340 220 0 0 220
224308.BSU40410 224308.BSU03760 228 0 48 233
224308.BSU40410 224308.BSU31600 220 0 0 220
224308.BSU40410 224308.BSU02440 228 0 0 227
224308.BSU40410 224308.BSU13420 0 0 167 167
224308.BSU40410 224308.BSU14010 66 0 209 229
224308.BSU40410 224308.BSU39650 228 0 0 227
224308.BSU40410 224308.BSU13260 228 0 83 261
224308.BSU40410 224308.BSU40400 165 0 473 541
224308.BSU40410 224308.BSU25200 142 0 88 184
224308.BSU40410 224308.BSU02560 254 0 67 274
224308.BSU40410 224308.BSU02010 228 0 48 233
224308.BSU40410 224308.BSU31450 228 0 0 227
224308.BSU40410 224308.BSU33020 228 0 48 233
224308.BSU40410 224308.BSU39820 151 0 0 150
224308.BSU40410 224308.BSU30390 228 0 0 227
224308.BSU40410 224308.BSU26420 254 0 67 274
224308.BSU40410 224308.BSU33210 228 0 48 233
224308.BSU40420 224308.BSU10020 0 0 203 203
224308.BSU40420 224308.BSU29740 526 0 0 526
224308.BSU40420 224308.BSU00090 0 0 306 306
224308.BSU40420 224308.BSU29450 0 0 230 229
224308.BSU40420 224308.BSU23380 0 0 212 212
224308.BSU40420 224308.BSU04000 186 0 0 186
224308.BSU40420 224308.BSU32130 0 0 225 224
224308.BSU40420 224308.BSU28270 186 0 0 186
224308.BSU40420 224308.BSU09290 0 0 211 211
224308.BSU40430 224308.BSU23280 199 0 0 199
224308.BSU40440 224308.BSU24300 176 0 0 175
224308.BSU40440 224308.BSU15710 139 360 0 425
224308.BSU40440 224308.BSU22350 0 540 0 540
224308.BSU40440 224308.BSU01220 457 0 0 457
224308.BSU40440 224308.BSU06610 244 0 0 243
224308.BSU40440 224308.BSU09930 176 0 0 175
224308.BSU40440 224308.BSU25210 714 540 211 887
224308.BSU40440 224308.BSU09950 457 0 0 457
224308.BSU40440 224308.BSU19220 0 540 0 540
224308.BSU40440 224308.BSU40900 195 0 0 195
224308.BSU40440 224308.BSU00010 215 0 413 519
224308.BSU40440 224308.BSU01130 457 0 0 457
224308.BSU40440 224308.BSU22400 0 0 300 300
224308.BSU40440 224308.BSU28980 728 540 210 892
224308.BSU40440 224308.BSU26310 0 0 558 558
224308.BSU40440 224308.BSU24040 176 0 0 175
224308.BSU40440 224308.BSU23020 0 540 0 540
224308.BSU40440 224308.BSU11820 244 0 0 243
224308.BSU40440 224308.BSU36310 195 0 0 195
224308.BSU40440 224308.BSU01120 457 0 0 457
224308.BSU40440 224308.BSU30540 457 0 0 457
224308.BSU40440 224308.BSU02030 457 0 0 457
224308.BSU40440 224308.BSU29230 79 0 166 199
224308.BSU40440 224308.BSU00190 401 0 200 500
224308.BSU40440 224308.BSU16580 0 0 367 367
224308.BSU40440 224308.BSU20340 79 0 166 199
224308.BSU40440 224308.BSU12530 587 0 123 622
224308.BSU40440 224308.BSU20360 540 0 198 615
224308.BSU40440 224308.BSU00020 0 0 293 292
224308.BSU40440 224308.BSU25470 0 0 198 198
224308.BSU40440 224308.BSU04730 457 0 0 457
224308.BSU40440 224308.BSU17890 457 0 0 457
224308.BSU40440 224308.BSU28990 0 540 577 797
224308.BSU40440 224308.BSU26260 587 0 616 834
224308.BSU40500 224308.BSU28540 197 0 0 197
224308.BSU40500 224308.BSU05950 259 0 0 258
224308.BSU40500 224308.BSU23070 321 0 0 321
224308.BSU40500 224308.BSU14560 589 0 0 589
224308.BSU40500 224308.BSU17170 197 0 0 197
224308.BSU40500 224308.BSU15930 721 0 0 721
224308.BSU40500 224308.BSU28860 969 0 0 969
224308.BSU40500 224308.BSU01230 969 88 0 970
224308.BSU40500 224308.BSU01240 969 0 231 975
224308.BSU40500 224308.BSU40360 233 0 0 232
224308.BSU40500 224308.BSU01220 969 0 0 969
224308.BSU40500 224308.BSU01290 943 0 0 943
224308.BSU40500 224308.BSU21930 266 0 0 266
224308.BSU40500 224308.BSU01080 518 0 0 518
224308.BSU40500 224308.BSU01310 969 0 229 975
224308.BSU40500 224308.BSU01100 969 0 0 969
224308.BSU40500 224308.BSU01430 596 0 0 596
224308.BSU40500 224308.BSU01160 969 0 232 975
224308.BSU40500 224308.BSU01350 969 0 232 975
224308.BSU40500 224308.BSU01010 321 0 0 321
224308.BSU40500 224308.BSU01120 861 0 0 861
224308.BSU40500 224308.BSU25510 798 0 0 798
224308.BSU40500 224308.BSU00590 523 0 0 523
224308.BSU40500 224308.BSU07370 259 0 0 258
224308.BSU40500 224308.BSU09210 273 0 0 273
224308.BSU40500 224308.BSU12750 244 0 0 243
224308.BSU40500 224308.BSU29660 969 0 0 969
224308.BSU40500 224308.BSU00520 861 0 0 861
224308.BSU40500 224308.BSU01400 969 0 0 969
224308.BSU40500 224308.BSU03510 270 0 0 270
224308.BSU40500 224308.BSU01150 969 0 232 975
224308.BSU40500 224308.BSU21350 208 0 0 208
224308.BSU40500 224308.BSU01410 969 0 0 969
224308.BSU40500 224308.BSU01440 969 0 0 969
224308.BSU40500 224308.BSU25670 237 0 0 237
224308.BSU40500 224308.BSU08880 729 0 0 729
224308.BSU40500 224308.BSU16600 512 0 0 512
224308.BSU40500 224308.BSU01130 861 0 0 861
224308.BSU40500 224308.BSU28850 969 0 0 969
224308.BSU40500 224308.BSU01030 861 0 0 861
224308.BSU40500 224308.BSU37070 944 0 0 943
224308.BSU40500 224308.BSU25950 244 0 0 243
224308.BSU40500 224308.BSU28650 255 0 0 254
224308.BSU40500 224308.BSU12900 233 0 0 232
224308.BSU40500 224308.BSU25410 969 0 210 974
224308.BSU40500 224308.BSU32840 197 0 0 197
224308.BSU40500 224308.BSU01070 512 0 0 512
224308.BSU40500 224308.BSU15460 273 0 0 273
224308.BSU40500 224308.BSU17180 270 0 0 270
224308.BSU40500 224308.BSU16040 969 0 0 969
224308.BSU40500 224308.BSU01280 969 0 0 969
224308.BSU40500 224308.BSU01050 861 0 229 888
224308.BSU40500 224308.BSU27940 969 0 0 969
224308.BSU40500 224308.BSU01270 969 0 0 969
224308.BSU40500 224308.BSU01360 512 0 0 512
224308.BSU40500 224308.BSU17200 270 0 0 270
224308.BSU40500 224308.BSU04580 199 0 0 199
224308.BSU40500 224308.BSU15980 512 0 0 512
224308.BSU40500 224308.BSU18220 197 0 0 197
224308.BSU40500 224308.BSU33600 778 0 0 778
224308.BSU40500 224308.BSU15990 969 0 231 975
224308.BSU40500 224308.BSU40890 969 0 0 969
224308.BSU40500 224308.BSU16680 969 0 0 969
224308.BSU40500 224308.BSU01180 969 0 0 969
224308.BSU40500 224308.BSU01040 969 0 0 969
224308.BSU40500 224308.BSU01320 969 0 0 969
224308.BSU40500 224308.BSU24900 943 0 0 943
224308.BSU40500 224308.BSU23880 800 0 0 800
224308.BSU40500 224308.BSU15410 548 0 0 548
224308.BSU40500 224308.BSU09880 197 0 0 197
224308.BSU40500 224308.BSU01170 969 0 232 975
224308.BSU40500 224308.BSU02040 244 0 0 243
224308.BSU40500 224308.BSU40910 969 0 130 972
224308.BSU40500 224308.BSU35310 861 0 0 861
224308.BSU40500 224308.BSU00690 321 0 0 321
224308.BSU40500 224308.BSU38870 728 0 0 728
224308.BSU40500 224308.BSU15720 589 0 0 589
224308.BSU40500 224308.BSU01500 969 0 0 969
224308.BSU40500 224308.BSU22730 734 0 0 734
224308.BSU40500 224308.BSU41060 969 0 0 969
224308.BSU40500 224308.BSU01300 969 0 0 969
224308.BSU40500 224308.BSU15080 969 0 0 969
224308.BSU40500 224308.BSU39110 199 0 0 199
224308.BSU40500 224308.BSU14430 259 0 0 258
224308.BSU40500 224308.BSU15690 512 0 0 512
224308.BSU40500 224308.BSU35300 512 0 0 512
224308.BSU40500 224308.BSU37010 847 0 0 847
224308.BSU40500 224308.BSU07420 259 0 0 258
224308.BSU40500 224308.BSU03490 270 0 0 270
224308.BSU40500 224308.BSU15820 969 0 0 969
224308.BSU40500 224308.BSU23890 265 0 0 265
224308.BSU40500 224308.BSU31960 270 0 0 270
224308.BSU40500 224308.BSU01260 969 0 0 969
224308.BSU40500 224308.BSU25620 830 0 0 830
224308.BSU40500 224308.BSU17160 197 0 0 197
224308.BSU40500 224308.BSU27960 969 0 0 969
224308.BSU40500 224308.BSU01490 969 0 0 969
224308.BSU40500 224308.BSU00960 255 0 0 254
224308.BSU40500 224308.BSU25140 199 0 0 199
224308.BSU40500 224308.BSU16520 861 0 0 861
224308.BSU40500 224308.BSU36830 260 0 0 260
224308.BSU40500 224308.BSU16050 237 0 0 237
224308.BSU40500 224308.BSU35290 852 0 0 852
224308.BSU40500 224308.BSU12420 321 0 0 321
224308.BSU40500 224308.BSU01330 969 0 216 974
224308.BSU40500 224308.BSU00990 729 0 0 729
224308.BSU40500 224308.BSU05120 266 0 0 266
224308.BSU40500 224308.BSU15920 270 0 0 270
224308.BSU40500 224308.BSU28230 512 0 0 512
224308.BSU40500 224308.BSU15740 251 0 0 250
224308.BSU40500 224308.BSU28950 552 0 0 552
224308.BSU40500 224308.BSU15950 512 0 0 512
224308.BSU40500 224308.BSU01250 969 0 0 969
224308.BSU40500 224308.BSU01110 969 0 0 969
224308.BSU40500 224308.BSU24450 852 0 0 852
224308.BSU40500 224308.BSU01200 969 0 0 969
224308.BSU40500 224308.BSU15240 512 0 0 512
224308.BSU40500 224308.BSU17430 778 0 0 778
224308.BSU40500 224308.BSU05610 259 0 0 258
224308.BSU40500 224308.BSU01000 512 0 0 512
224308.BSU40500 224308.BSU01420 969 0 0 969
224308.BSU40500 224308.BSU30700 730 0 0 730
224308.BSU40500 224308.BSU17210 270 0 0 270
224308.BSU40500 224308.BSU16630 806 0 0 806
224308.BSU40500 224308.BSU09100 266 0 0 266
224308.BSU40500 224308.BSU33000 233 0 0 232
224308.BSU40500 224308.BSU38520 270 0 0 270
224308.BSU40500 224308.BSU27920 747 0 0 747
224308.BSU40500 224308.BSU01190 969 0 0 969
224308.BSU40500 224308.BSU17220 270 0 0 270
224308.BSU40500 224308.BSU22880 778 0 0 778
224308.BSU40500 224308.BSU18560 321 0 0 321
224308.BSU40500 224308.BSU16910 512 0 0 512
224308.BSU40500 224308.BSU01340 969 0 0 969
224308.BSU40500 224308.BSU11620 273 0 0 273
224308.BSU40500 224308.BSU16490 969 0 0 969
224308.BSU40500 224308.BSU33630 512 0 0 512
224308.BSU40500 224308.BSU25550 969 0 0 969
224308.BSU40500 224308.BSU28580 800 0 0 800
224308.BSU40500 224308.BSU35220 233 0 0 232
224308.BSU40500 224308.BSU01020 969 0 231 975
224308.BSU40500 224308.BSU07430 199 0 0 199
224308.BSU40500 224308.BSU37560 552 0 0 552
224308.BSU40500 224308.BSU01210 969 0 0 969
224308.BSU40500 224308.BSU35330 237 0 0 237
224308.BSU40500 224308.BSU17130 270 0 0 270
224308.BSU40500 224308.BSU27600 377 0 0 377
224308.BSU40500 224308.BSU41040 265 0 0 265
224308.BSU40550 224308.BSU36860 0 0 212 212
224308.BSU40550 224308.BSU29740 526 0 0 526
224308.BSU40550 224308.BSU34970 0 900 0 900
224308.BSU40620 224308.BSU02580 254 0 0 254
224308.BSU40620 224308.BSU04500 272 0 0 272
224308.BSU40620 224308.BSU36820 265 0 0 265
224308.BSU40620 224308.BSU36860 221 0 0 221
224308.BSU40620 224308.BSU38650 254 0 0 254
224308.BSU40620 224308.BSU09090 272 0 0 272
224308.BSU40620 224308.BSU36800 261 0 0 261
224308.BSU40620 224308.BSU36840 236 0 0 236
224308.BSU40620 224308.BSU36830 269 0 0 269
224308.BSU40620 224308.BSU36810 270 0 0 270
224308.BSU40620 224308.BSU36870 236 0 0 236
224308.BSU40650 224308.BSU01120 153 0 0 152
224308.BSU40650 224308.BSU18090 332 0 118 385
224308.BSU40650 224308.BSU36830 153 0 0 152
224308.BSU40650 224308.BSU09370 217 0 66 237
224308.BSU40650 224308.BSU29180 153 0 0 152
224308.BSU40650 224308.BSU19210 217 0 65 236
224308.BSU40650 224308.BSU12750 228 0 0 227
224308.BSU40650 224308.BSU35120 255 0 0 254
224308.BSU40650 224308.BSU09420 217 0 66 237
224308.BSU40650 224308.BSU02040 228 0 0 227
224308.BSU40650 224308.BSU06020 153 0 0 152
224308.BSU40650 224308.BSU19410 217 0 66 237
224308.BSU40650 224308.BSU13789 217 0 65 236
224308.BSU40650 224308.BSU28230 153 0 0 152
224308.BSU40650 224308.BSU23000 217 0 65 236
224308.BSU40650 224308.BSU14040 217 0 65 236
224308.BSU40650 224308.BSU27840 217 0 65 236
